Employee Number,Date and Time,Access Granted?
aaa001,2019-03-23 14:45:51,false
mro001,2019-03-23 14:45:51,false
man001,2019-03-23 14:45:51,false
aaa000,2019-03-23 14:45:51,true
aaa000,2019-03-23 14:45:51,false
tes999,2019-03-23 14:45:51,false
tes999,2019-03-23 14:45:51,true
cfi000,2019-03-23 14:45:51,false
aaa000,2019-03-23 14:45:51,false
mro000,2019-03-23 14:45:51,false
man000,2019-03-23 14:45:51,false
cfi000,2019-03-23 14:45:53,true
aaa000,2019-03-23 14:45:53,true
mro000,2019-03-23 14:45:53,true
man000,2019-03-23 14:45:53,true
cfi000,2019-03-23 14:45:53,true
cfi001,2019-03-23 14:45:53,false
aaa001,2019-03-23 14:45:53,false
mro001,2019-03-23 14:45:53,false
man001,2019-03-23 14:45:53,false
cfi000,2019-03-23 14:45:53,true
aaa000,2019-03-23 14:45:53,true
mro000,2019-03-23 14:45:53,true
man000,2019-03-23 14:45:53,true
cfi000,2019-03-23 14:45:53,true
aaa000,2019-03-23 14:45:53,true
mro000,2019-03-23 14:45:53,true
man000,2019-03-23 14:45:53,true
cfi001,2019-03-23 14:45:54,false
aaa001,2019-03-23 14:45:54,false
mro001,2019-03-23 14:45:54,false
man001,2019-03-23 14:45:54,false
cfi000,2019-03-23 14:45:54,true
aaa000,2019-03-23 14:45:54,true
cfi000,2019-03-23 14:47:31,true
aaa000,2019-03-23 14:47:31,true
mro000,2019-03-23 14:47:31,true
man000,2019-03-23 14:47:31,true
cfi001,2019-03-23 14:47:31,false
aaa001,2019-03-23 14:47:31,false
mro001,2019-03-23 14:47:31,false
man001,2019-03-23 14:47:31,false
aaa000,2019-03-23 14:47:31,true
aaa000,2019-03-23 14:47:31,false
tes999,2019-03-23 14:47:31,false
tes999,2019-03-23 14:47:31,true
cfi000,2019-03-23 14:47:31,false
aaa000,2019-03-23 14:47:31,false
mro000,2019-03-23 14:47:31,false
man000,2019-03-23 14:47:31,false
cfi000,2019-03-23 14:47:33,true
aaa000,2019-03-23 14:47:33,true
mro000,2019-03-23 14:47:33,true
man000,2019-03-23 14:47:33,true
cfi000,2019-03-23 14:47:33,true
cfi001,2019-03-23 14:47:33,false
aaa001,2019-03-23 14:47:33,false
mro001,2019-03-23 14:47:33,false
man001,2019-03-23 14:47:33,false
cfi000,2019-03-23 14:47:33,true
aaa000,2019-03-23 14:47:33,true
mro000,2019-03-23 14:47:33,true
man000,2019-03-23 14:47:33,true
cfi000,2019-03-23 14:47:34,true
aaa000,2019-03-23 14:47:34,true
mro000,2019-03-23 14:47:34,true
man000,2019-03-23 14:47:34,true
cfi001,2019-03-23 14:47:34,false
aaa001,2019-03-23 14:47:34,false
mro001,2019-03-23 14:47:34,false
man001,2019-03-23 14:47:34,false
cfi000,2019-03-23 14:47:34,true
aaa000,2019-03-23 14:47:34,true
cfi000,2019-03-23 14:47:53,true
aaa000,2019-03-23 14:47:53,true
mro000,2019-03-23 14:47:53,true
man000,2019-03-23 14:47:53,true
cfi001,2019-03-23 14:47:53,false
aaa001,2019-03-23 14:47:53,false
mro001,2019-03-23 14:47:53,false
man001,2019-03-23 14:47:53,false
aaa000,2019-03-23 14:47:53,true
aaa000,2019-03-23 14:47:53,false
tes999,2019-03-23 14:47:53,false
tes999,2019-03-23 14:47:53,true
cfi000,2019-03-23 14:47:53,false
aaa000,2019-03-23 14:47:53,false
mro000,2019-03-23 14:47:53,false
man000,2019-03-23 14:47:53,false
cfi000,2019-03-23 14:47:55,true
aaa000,2019-03-23 14:47:55,true
mro000,2019-03-23 14:47:55,true
man000,2019-03-23 14:47:55,true
cfi000,2019-03-23 14:47:55,true
cfi001,2019-03-23 14:47:56,false
aaa001,2019-03-23 14:47:56,false
mro001,2019-03-23 14:47:56,false
man001,2019-03-23 14:47:56,false
cfi000,2019-03-23 14:47:56,true
aaa000,2019-03-23 14:47:56,true
mro000,2019-03-23 14:47:56,true
man000,2019-03-23 14:47:56,true
cfi000,2019-03-23 14:47:56,true
aaa000,2019-03-23 14:47:56,true
mro000,2019-03-23 14:47:56,true
man000,2019-03-23 14:47:56,true
cfi001,2019-03-23 14:47:56,false
aaa001,2019-03-23 14:47:56,false
mro001,2019-03-23 14:47:56,false
man001,2019-03-23 14:47:56,false
cfi000,2019-03-23 14:47:56,true
aaa000,2019-03-23 14:47:56,true
cfi000,2019-03-23 14:50:10,true
aaa000,2019-03-23 14:50:10,true
mro000,2019-03-23 14:50:10,true
man000,2019-03-23 14:50:10,true
cfi001,2019-03-23 14:50:10,false
aaa001,2019-03-23 14:50:10,false
mro001,2019-03-23 14:50:10,false
man001,2019-03-23 14:50:10,false
aaa000,2019-03-23 14:50:10,true
aaa000,2019-03-23 14:50:10,false
tes999,2019-03-23 14:50:10,false
tes999,2019-03-23 14:50:10,true
cfi000,2019-03-23 14:50:10,false
aaa000,2019-03-23 14:50:10,false
mro000,2019-03-23 14:50:10,false
man000,2019-03-23 14:50:10,false
cfi000,2019-03-23 14:50:11,true
aaa000,2019-03-23 14:50:11,true
mro000,2019-03-23 14:50:11,true
man000,2019-03-23 14:50:11,true
cfi000,2019-03-23 14:50:12,true
cfi001,2019-03-23 14:50:12,false
aaa001,2019-03-23 14:50:12,false
mro001,2019-03-23 14:50:12,false
man001,2019-03-23 14:50:12,false
cfi000,2019-03-23 14:50:12,true
aaa000,2019-03-23 14:50:12,true
mro000,2019-03-23 14:50:12,true
man000,2019-03-23 14:50:12,true
cfi000,2019-03-23 14:50:12,true
aaa000,2019-03-23 14:50:12,true
mro000,2019-03-23 14:50:12,true
man000,2019-03-23 14:50:12,true
cfi001,2019-03-23 14:50:12,false
aaa001,2019-03-23 14:50:12,false
mro001,2019-03-23 14:50:12,false
man001,2019-03-23 14:50:12,false
cfi000,2019-03-23 14:50:12,true
aaa000,2019-03-23 14:50:12,true
cfi000,2019-03-23 14:51:32,true
aaa000,2019-03-23 14:51:32,true
mro000,2019-03-23 14:51:32,true
man000,2019-03-23 14:51:32,true
cfi001,2019-03-23 14:51:32,false
aaa001,2019-03-23 14:51:32,false
mro001,2019-03-23 14:51:32,false
man001,2019-03-23 14:51:32,false
aaa000,2019-03-23 14:51:32,true
aaa000,2019-03-23 14:51:32,false
tes999,2019-03-23 14:51:32,false
tes999,2019-03-23 14:51:32,true
cfi000,2019-03-23 14:51:32,false
aaa000,2019-03-23 14:51:32,false
mro000,2019-03-23 14:51:32,false
man000,2019-03-23 14:51:32,false
cfi000,2019-03-23 14:51:34,true
aaa000,2019-03-23 14:51:34,true
mro000,2019-03-23 14:51:34,true
man000,2019-03-23 14:51:34,true
cfi000,2019-03-23 14:51:34,true
cfi001,2019-03-23 14:51:34,false
aaa001,2019-03-23 14:51:34,false
mro001,2019-03-23 14:51:34,false
man001,2019-03-23 14:51:34,false
cfi000,2019-03-23 14:51:34,true
aaa000,2019-03-23 14:51:34,true
mro000,2019-03-23 14:51:34,true
man000,2019-03-23 14:51:34,true
cfi000,2019-03-23 14:51:34,true
aaa000,2019-03-23 14:51:34,true
mro000,2019-03-23 14:51:34,true
man000,2019-03-23 14:51:34,true
cfi001,2019-03-23 14:51:34,false
aaa001,2019-03-23 14:51:34,false
mro001,2019-03-23 14:51:34,false
man001,2019-03-23 14:51:34,false
cfi000,2019-03-23 14:51:34,true
aaa000,2019-03-23 14:51:34,true
cfi000,2019-03-23 15:07:53,true
aaa000,2019-03-23 15:07:53,true
mro000,2019-03-23 15:07:53,true
man000,2019-03-23 15:07:53,true
cfi001,2019-03-23 15:07:53,false
aaa001,2019-03-23 15:07:53,false
mro001,2019-03-23 15:07:53,false
man001,2019-03-23 15:07:53,false
aaa000,2019-03-23 15:07:54,true
aaa000,2019-03-23 15:07:54,false
tes999,2019-03-23 15:07:54,false
tes999,2019-03-23 15:07:54,true
cfi000,2019-03-23 15:07:54,false
aaa000,2019-03-23 15:07:54,false
mro000,2019-03-23 15:07:54,false
man000,2019-03-23 15:07:54,false
cfi000,2019-03-23 15:07:56,true
aaa000,2019-03-23 15:07:56,true
mro000,2019-03-23 15:07:56,true
man000,2019-03-23 15:07:56,true
cfi000,2019-03-23 15:07:56,true
cfi001,2019-03-23 15:07:56,false
aaa001,2019-03-23 15:07:56,false
mro001,2019-03-23 15:07:56,false
man001,2019-03-23 15:07:56,false
cfi000,2019-03-23 15:07:56,true
aaa000,2019-03-23 15:07:56,true
mro000,2019-03-23 15:07:56,true
man000,2019-03-23 15:07:56,true
cfi000,2019-03-23 15:07:56,true
aaa000,2019-03-23 15:07:56,true
mro000,2019-03-23 15:07:57,true
man000,2019-03-23 15:07:57,true
cfi001,2019-03-23 15:07:57,false
aaa001,2019-03-23 15:07:57,false
mro001,2019-03-23 15:07:57,false
man001,2019-03-23 15:07:57,false
cfi000,2019-03-23 15:07:57,true
aaa000,2019-03-23 15:07:57,true
cfi000,2019-03-23 17:01:48,true
aaa000,2019-03-23 17:01:48,true
mro000,2019-03-23 17:01:48,true
man000,2019-03-23 17:01:48,true
cfi001,2019-03-23 17:01:48,false
aaa001,2019-03-23 17:01:48,false
mro001,2019-03-23 17:01:48,false
man001,2019-03-23 17:01:48,false
aaa000,2019-03-23 17:01:48,true
aaa000,2019-03-23 17:01:48,false
tes999,2019-03-23 17:01:48,false
tes999,2019-03-23 17:01:48,true
cfi000,2019-03-23 17:01:48,false
aaa000,2019-03-23 17:01:48,false
mro000,2019-03-23 17:01:48,false
man000,2019-03-23 17:01:48,false
cfi000,2019-03-23 17:01:50,true
aaa000,2019-03-23 17:01:50,true
mro000,2019-03-23 17:01:51,true
man000,2019-03-23 17:01:51,true
cfi000,2019-03-23 17:01:51,true
cfi001,2019-03-23 17:01:51,false
aaa001,2019-03-23 17:01:51,false
mro001,2019-03-23 17:01:51,false
man001,2019-03-23 17:01:51,false
cfi000,2019-03-23 17:01:51,true
aaa000,2019-03-23 17:01:51,true
mro000,2019-03-23 17:01:51,true
man000,2019-03-23 17:01:51,true
cfi000,2019-03-23 17:01:51,true
aaa000,2019-03-23 17:01:51,true
mro000,2019-03-23 17:01:51,true
man000,2019-03-23 17:01:51,true
cfi001,2019-03-23 17:01:51,false
aaa001,2019-03-23 17:01:51,false
mro001,2019-03-23 17:01:51,false
man001,2019-03-23 17:01:51,false
cfi000,2019-03-23 17:01:51,true
aaa000,2019-03-23 17:01:51,true
